page,name,link,thumbnail,rating,date,snippet,images,local_guide,fastfood
11,Nilam Cahya,https://www.google.com/maps/contrib/116164346875359918472?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVuygAwFX2Ko4vKXPORLB9w3DJhQCIkc5Q8KYwTKACK9k11LLvNlA=s120-c-rp-mo-ba5-br100,3,3 tahun lalu,"Tempat paling digemari manusia rantau, siapa lagi kalau bukan mahasiswa. Terutama yang di daerah rumah nya gak ada ahahaha. Walau gak sering"" Amat kesini, karena selalu ramai dan full jadi emang agak susah kalau datang bebarengan bersama teman"". Harus pandai"" Milih jam dan waktunya. Eh.. Tapi, buka 24 jam gak sihhh.. Soalnya pas kesana pun aku waktu itu tengah malam ahah.. Gak jelas banget.
Kadang suka mikir juga kenapa siih.. Orang"" Suka kesini. Dan ternyata... Disana itu kita bisa liat lalu lalang sepeda mobil dann tentunya transmart. Bagi aku yang emang suka liat jalan, its very cozy place 😍

Untuk menu aku anggap sama lah yaa.. McD masih idola, apalagi burger nya...
Dan fix no debat kentang gak boleh ketinggalan.
Udah itu aja..
Ouh iya tambahan inpo wkwkw, katanya siih McD bakal buka  di daerah Mojokerto, tempat tepatnya belum pasti, cuma rumornya siih di daerah benteng itu aja..
Selamat berbahagia warga Mojokerto, Mojokerto jadi kek beneran kota wkwkw..",,TRUE,McDonald's
11,Monikkaa,https://www.google.com/maps/contrib/104981420676284644835?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOgCt9ktwUiij6ioSiwZqny3m16WEen19KCDZL3hcu_cbjykGV=s120-c-rp-mo-ba3-br100,1,setahun lalu,"Mending beli di mcd roxyyy, apaan beli mc flurry choco crumbs malah dikasi oreo, PAYAH POL , mana pegawe nya cuek gak bilang makasih, bintang 1 !!!!",,TRUE,McDonald's
12,Chika,https://www.google.com/maps/contrib/113195078898215143538?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWFcEwQi8_Isv8Htq1xIq91cRMwTouYH_lYtz7OipdHSnN5Cyo-gQ=s120-c-rp-mo-ba5-br100,5,2 tahun lalu,"Dahlah gak ada yg ngalahin ayam spicy nya McD kalo soal tempat, parkiran mayan luas yaa.. Indoor nya aja yg ngga gitu luas.. Cm kalo bawa nak kicil asik sih ada tempat maennya meskipun ngga gede.. Semoga bisa makin gede deh McD Jember",,TRUE,McDonald's
12,N. P. R.,https://www.google.com/maps/contrib/102950193521487381118?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWMzo28-ZfR4zsWQC0lsa8NTN2Jx-Ex5UjY5DIV_bewuy9gaQp0=s120-c-rp-mo-ba4-br100,3,3 tahun lalu,"Prosedur standar kesehatan diterapkan ketat disini, sebaiknya siapkan aplikasi peduli lindungi sebelum masuk McD. Restoran ramah anak. Restoran roomnya saat pengunjung ramai cenderung bejubel, kurang lebar.",,TRUE,McDonald's
12,Nur Mazidah,https://www.google.com/maps/contrib/109139781131307613721?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXXBLPpgVXniLibMsowySxukBHJH3Q95uVq3Gam-ewJ7b0eBjVE=s120-c-rp-mo-ba2-br100,2,3 tahun lalu,"Sebetulnya tempatnya enak, trus ada satu menu yg selaku ada di tempat ini. Sayangnya pelayanannya sangat kurang memuaskan. Pramuniaganya tidak menyampaikan kalau pesanannya lama, sudah satu jam menunggu tapi pesanan belum datang tanpa alasan yg jelas",,TRUE,McDonald's
12,Ajeng Pur,https://www.google.com/maps/contrib/107207913492184208263?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX7WT0vF22Lmn2JDcvKIwPJEzPAohQ48ZnTA94XrI9TSx3frSl1=s120-c-rp-mo-ba3-br100,4,2 tahun lalu,Untuk pemesanan masih manual belum sperti mcd dikota lain yang sudah lebih dulu memakai touch screen buat pesan.. Pelayan ramah ramah.. Sajian cepat walau sedang sibuk sekali pun..,,TRUE,McDonald's
12,Maghfur El Muhammady,https://www.google.com/maps/contrib/111278136563066655575?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU5jKWzkZBWDU5_t14OmrevLxYFDPTFpfGtkxbvV6gnMYP6m0E3=s120-c-rp-mo-ba4-br100,5,2 tahun lalu,"Lokasi mudah ditemukan, parkir luas, bnyak anak muda hangout krn harga masuk kali y.... sayangnya klo lagi rame susah tempat duduk",,TRUE,McDonald's
12,Xewin Xewin,https://www.google.com/maps/contrib/117055235174389348472?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyoB0RB-7nCsHH63IU8CtdD_-NKSh-eWG0vbTsZAtT-JrMaSU=s120-c-rp-mo-ba4-br100,4,4 tahun lalu,"Jumlah pelayannya cukup tidak terlalu banyak tapi ada karyawan yg kurang teliti terhadap struk order, dikiranya sdh komplit padahal belum. Sebaiknya bertanya dulu untuk cross-check di pesanan konsumen bukan main antar order ke meja konsumen tanpa memeriksa kelengkapan pesanan.

Tolong diperbaiki pelayanannya, sesuaikan dengan SOP.",,TRUE,McDonald's
12,andri astuti,https://www.google.com/maps/contrib/100031702285910602796?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIR_bemsI4sJcvcSBi6sZK33_x4CAE5TTRXhocJSVvwwHtI3Q=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,"Buka 24 jam,jika sahur bingung mau kemana disinilah tempatnya",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkQHwuYqIEIY_c7tiioaxrkoCbZx_p7gM8Mrl_wxQn659B03v2kYnK1Y2lTWJBRsk5kQ2aqwknnDHEBAnQYYJAKOWSEN6_Zb8a5KWDoUUneILO4dqHkh4sveCq36JKoJljfnpzu'],TRUE,McDonald's
12,belinda ameliyah,https://www.google.com/maps/contrib/112017040432002387080?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVqSo6p6sHyokPFDkJeSoq9H76Ra-di5MIv8rwHA4GySJhoXiA=s120-c-rp-mo-ba2-br100,2,setahun lalu,"Kasir konsisten dibuka 1 pada jam ramai, alasannya mesin rusak, bbrp kali kesini ngantri dg alasan yg sma, terbaru tisu habis 🥲",,TRUE,McDonald's
12,Fitri Setiawan,https://www.google.com/maps/contrib/103865714546076318805?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXF75grAa9r5eyd70AE9vw5gNXDzrJQFy9OPvr5Tm0M0H2N-CzX=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,"Family friendly pasti jadi alasanku untuk ajak anak anak jalan jalan,tapi sayang krna kondisi memang sedang pandemi jadi spot bermain anak ditutup untuk sementara.
Semoga wabah ini lekas berlalu ya,biar kita kembali ke aktifutas sebelumnya.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdn5AQ9hcChj849YTJAjHdhqulkfAYIdeeYEuhOF0DSb2UUCpBgZ3GqBOwvIC-mYTFwh2BV1V6xpo3-PkAGXqc8xlNxFBnTH-JooV11AEOGwTqXH2aJgK9HWpgQs9HbL8xUKPGUi'],TRUE,McDonald's
12,Ilham Akbar,https://www.google.com/maps/contrib/100068521235127412688?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIKVIYMxHgcuCPo9jW_8b6bX3X2NhxikWbOOtd6eSUqtcrNxQ=s120-c-rp-mo-br100,2,3 tahun lalu,"Mcd paling pelit sama saus dari semua mcd yg pernah gua kunjungin. Terakhir order via gojek pesan 4 paket panas 2 sudah kasih note sausnya extra tapi cuma dikasih 6 saus, order2 sebelumnya pun begitu. Bahkan pernah drive thrue minta saus lagi, pelayannya bilang ""gak boleh banyak2, saus mahal"".😂 padahal mcd di jakarta bogor bandung dll 1 paket aja kalo minta extra bisa dikasih 3 atau 4 saus. Sangat mengecewakan buat pecinta pedas dan yang suka ayam pake sausnya mcd...",,TRUE,McDonald's
13,Paman Hanni,https://www.google.com/maps/contrib/115908149347759712611?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX4x2-K19-HyOScA0ULuXkDucRAkkdCuRICShaweMNbAOuRwNWk=s120-c-rp-mo-ba4-br100,4,setahun lalu,"Klo pas rame makanan yg blm ready disiapkan harus nunggu dulu, sampai kita balik sampe 3 kali buat tanya",,TRUE,McDonald's
13,Bayu Isnan Dwi Prasetyo,https://www.google.com/maps/contrib/103624635710852734225?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVLOd2vWbRS1OFWGzqDAR-GP8i_YZSjgXaVOUIVTPXUnXNoluWY=s120-c-rp-mo-br100,4,3 tahun lalu,Untuk layanan drive-thru tolong lebih teliti saya pernah pesan panas larger mintak ayam bagian paha atas di kasi paha bawah. Dan untuk nasinya juga saya menemukan batu/krikil,,,McDonald's
13,INDRI BUDIARTI,https://www.google.com/maps/contrib/114167869193053286132?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUYIg107dzQS_wftMo3Ez16_ej1U-hAvK9rHPK__yAaLKCwSDk=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,"Tempatnya sangat strategis
Pelayanannya ramah
Untuk tempat cuci tangan mohon sering di bersihkan krn kdang byk bekas2 ayam orang
Terlihat lebih kotor
Untuk ppkm saat ini hanya melayani takeway",,TRUE,McDonald's
13,shafira rahmasari,https://www.google.com/maps/contrib/110702018661542447207?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTWdkPJM9e7gsgZG1o4GhydWfPkuY6DzElcDNYx5xxZ3ZI9Nc=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,"Udah pasti tempatnya nyaman, cocok buat yang nugas malem - malem sambil ngelembur bareng temen-temen. Buka 24 jam, engga perlu khawatir tiba - tiba diusir gara - gara mau tutup. So, nikmatin ajaa..",,TRUE,McDonald's
13,Resa Yuli Andriani,https://www.google.com/maps/contrib/101241393934342533706?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjURnaf0fNqjSyNDxE8EL4ttE4g7kiKDbquxzKBqZBzUcNiEUb8c=s120-c-rp-mo-ba3-br100,2,4 tahun lalu,Beberapa kali beli di pagi hari dapet ayam yang ga fresh seperti kayak di goreng ulang ke dua.  Nasinya juga kering.  Terus mintanya yang dada dikasik yang sayap. Padahal pesen paket panas 2. Mohon diperbaiki servicenya.,,TRUE,McDonald's
13,ekan n. pangestu,https://www.google.com/maps/contrib/106248192304011897002?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVXga7A8Umq7Ts8lny-qOJdL4DzKThTwg1GGg6RwDeirGjg0GIS=s120-c-rp-mo-ba4-br100,4,3 tahun lalu,"tempat dining di dalam lumayan luas, parkirnya luas, hanya saja tempat parkirnya tanpa atap, jadi siang hari motornya panas bgt.

untuk makanannya terutama beefburgernya, kenapa seperti tidak diberi bumbu apapun, jadi rasa dagingnya hambar, dan sausnya dikit sekali.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkmFHOUOhKvq0DFtxszc2QAVFg0BG1uqQyRoInworYdcmN3DHv0dE_tpSQ8fFe0Iju4YuhoOyyWodxnF_mTmy6zKvS6Cbg1gWCVLTAi8H3E7uGedIaP_hVjEpE81SxGSSZMtZNq'],TRUE,McDonald's
13,Nafiq Saptal Ardian,https://www.google.com/maps/contrib/113384588588185995100?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKkyk56dW5D3C36F4xgPDsioqjsOq-huBxyvDrUehkGPRswkA=s120-c-rp-mo-br100,5,3 tahun lalu,"Kualitas makananannya work it banget.
Tempatnya nyaman instragamable
Kualitas tempat jugak baik,
Mengikuti protokol kesehatan
Jaga jarak disiapkan handsanitizer dan pengecekan suhu",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdn-z8b_GSIrobrEVujm9PhYw11oXfpFoKjs-OvsgiJR27XH7hYWv0fEre715NBJIj2tax7cbupUvFD5TUZzd4_d78g9sw8s3VpUBPX2imdvOTEXPV0QTuKcK5DcMYZW5gl1fMoo'],TRUE,McDonald's
13,Nikita Kamka,https://www.google.com/maps/contrib/108592563042273658419?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW5x9B4zvxOAD6mV1a3UrxGBv4ClH-HWfsD_GAtMwQ8xXWcfWu_eg=s120-c-rp-mo-ba7-br100,4,5 tahun lalu,"Lokasinya berseberangan dengan Transmart Carrefour, di gerai sendiri (bukan di dalam gedung bersama restoran lain). Tempat parkir luas, di sekeliling restoran. Ada area bermain standar McD, juga beberapa meja-kursi outdoor. Lokasi outlet drive-through persis di depan gerbang masuk, kadang kaget mau masuk parkiran kok ngantri? Tapi bisa lewat di lajur sebelah kiri antrian drive-through. Pesanan akan dibaca ulang oleh petugas, dan ini perlu dicermati. Sore ini pesan paket ayam dengan nasi, tapi yang datang tanpa nasi. Rupanya petugasnya lalai, salah input karena sebelumnya  ada yg pesan ayam tanpa nasi.",,TRUE,McDonald's
13,muhamad nurahim,https://www.google.com/maps/contrib/113762278600346593754?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWYAPZJuCuuzj16dwrQq4QEHAw-_OdLGTzDJxJxU8SDbtvreaY=s120-c-rp-mo-ba3-br100,5,2 tahun lalu,"Tempat oke, bersih, makanan enak standar mcD. cuma agak sempit kalau duduk makan
Cocok untuk melepas lapar dan lelah atau hanya minum minum sebentar habis bekerja",,TRUE,McDonald's
13,Annisa Zainal,https://www.google.com/maps/contrib/114485747619156877478?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUO-3zBDxG1IghBOIL72RPoMp9gEARVqKaerpVwpH94bswv_jk=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,"Baik sekali sesuai dg harapan. Namun, apabila ada pengunjung yg ramainya keterlaluan/sgt tdk wajar padahal dia dlm ruangan, waiters tdk mengingatkan pengunjung utk mengecilkan volume suara kelompok",,TRUE,McDonald's
14,Anom Pamungkas,https://www.google.com/maps/contrib/107968070036903842253?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjURk1EHUKn3w1CjmvGrGjAWD80M6zuKcMkvpe6B5DWSP8TC6PLrBg=s120-c-rp-mo-br100,3,2 tahun lalu,"Dalam penyampaian informasi kepada pelanggan sangat kurang akurat,serta banyak product yg tdk ready ternyata....sayang sekali padahal di kota yg cukup maju yaitu jember",,,McDonald's
14,Miftachul Janah,https://www.google.com/maps/contrib/108857764810715439654?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX0OxZ7mlw8Q7ZCBuVdpY5yqfEkSFx5dn8-kRsG76YBF5CubCU3=s120-c-rp-mo-ba3-br100,4,3 tahun lalu,"Selalu puas dengan pelayanan McD. Cuma kaget aa di kota-kota lain sudah memakai mesin saat pesan makanan. Kok di Jember masih manual? Alhasil antri lama, blm lagi petugasnya ngomong pelan bgt dibalik masker, alhasil jadi miskom.
Semoga McD Jember segera ada mesin untuk pesan otomatis ya, agar tidak ketinggalan dengan kota lain.",,TRUE,McDonald's
14,amelia qori,https://www.google.com/maps/contrib/111718342511018573722?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUBZet_weeEYfh6OSS6LzWwo9Oz8vZUhqkJf5ka3HNaHMKXu33d=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,Ayam pedas dan double choco pie yg rekomended,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdmb1Oo4aKik9eik5JnbkpFUnAaqFcjWdaiLrqR95C47uODxbjhGlZxugM3yy08O4HraJRus-noKxPYD7tLv4Cim9NDc7pjGXBAu-8f7WqMWKl3BFCOOhjZjk2kz1Dlt5QAcFPtvCQ', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmbYx_wj_ePyiVb7eukFfz2Cdoo5xtdfndkTKwq6sVZTiJ6BQ3kAHddA4Mt1SRPLh-g8fW2BziPAurnrd0c_5Dz16U4GGnbSuRPuP5spvJ7jYtRFH5yKLPOC00I3YEhpMLTyY1tcg']",TRUE,McDonald's
14,Auliyana Selfas,https://www.google.com/maps/contrib/115675333821497772552?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUSzPboai0PMBc4acMKirN2eYPdAF5stFI6MXA4ryTt4ie68QBp=s120-c-rp-mo-ba5-br100,5,2 tahun lalu,"Lebih suka Take-Out karena lebih cepat asal yg depannya g pesan banyak banget.
Suasananya nyaman buat ngajak bocah tapi tidak u/ menyendiri/ nugas.",,TRUE,McDonald's
14,Eny D,https://www.google.com/maps/contrib/105122803753189055116?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWAWI4RHCP4k2h9GqYG3KL6OYpJmrbyGWW-3sxT3YzOfKNDSeNc=s120-c-rp-mo-ba5-br100,5,setahun lalu,"Membantu banget para kuliners yg kelaparan diwaktu malam hehehe...tempat ashik pelayanan cepat,tempat kongkow yg menyenangkan",,TRUE,McDonald's
14,Heysha Narulita,https://www.google.com/maps/contrib/107088464472184397863?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVssl-uYBSRr1Ctoqy2CRvmBJkNb4kRlDImPRL99l157qNWiBWv=s120-c-rp-mo-ba4-br100,3,5 tahun lalu,"Pesanan lama, sdh nunggu baru konfirm kalau spicy chickennya habis, pesan dine in happy meal gak dikasih mainan. Ada muntahan anak lama gak di pel, sabun di wastafel habis dua2nya gak di isi. Maunya makan cepat pilih MCD malah lama.",,TRUE,McDonald's
14,Mukhlish Nur Rahman,https://www.google.com/maps/contrib/109096333313244651612?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXe5FyduL7abMt8nB2_kAcxRLs0ImQmFHupLij1qsHD_SUfuIoo7g=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,"Secara keseluruhan staf baik, ramah, dan sangat membantu. Menu dan rasa makanan ya sama lah dengan mcd lain, secara umum enak. Mungkin yang kurang adabdi bagian wastafel, seringkali kotor dan model kran tekan terakhir kesini kurang berfungsi dengan baik. Kebersihan restoran secara umum baik, namun perlu ditingkatkan di daerah wastafel dan toilet.",,TRUE,McDonald's
14,Henry Ks,https://www.google.com/maps/contrib/104122559205415593971?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJnBlOt41EucA0z6AogpfreQ4Je57hmdoQmDghLLpqViqDmgG61=s120-c-rp-mo-ba2-br100,1,5 tahun lalu,"Saya kesana tgl 6mei 2019 jam 15.00. Pelayanan lelet sekali, koordinasi antar pegawai kurang. Saya pesan panas 2 2paket saja 15menit belum selesai dan TIDAK ADA PERMINTAAN MAAF dari pegawai tsb. Lalu utk take away saya pesan choco pie tetapi stlh saya makan dirumah ternyata isinya Apple pie biasa, hanya bungkus ya saja yg chocopie.. Berarti ini entah salah input ato gmn. Harusnya chocopie 14500 tp saya dikasi Apple pie yg harga 9000an which is saya bayar KEMAHALAN. Tempat utk ambil saos tidak ada. Maaf kalo lama gini itu tidak pantas disebut restoran fast food. Mohon manajemen ditindaklanjuti. Saya cinta MC. D dan tidak akan kapok kesana lg.",,TRUE,McDonald's
14,Diah lilis handayani,https://www.google.com/maps/contrib/106284228844306653887?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXRce1OCxuCwyT0mDXZd75IP-SktDbR0AA_g41lSeIrL2s5SkCR=s120-c-rp-mo-ba6-br100,5,3 tahun lalu,"Satu2nya outlet McDonald di jember, sebenarnya sih ada yg diluar ruangan duduknya..cuma lagi rame ..jadi drive thru aja cz buru2, paket pilih minize  buat ade""..g sesuai expek..ayamnya seuprit..jadi malemnya balik lagi makan di tempat ,lebih puas bisa milih dengan enjoy ,apalagi ayam crispy pedas nampol..best lah..lokasi mudah banget sebelahan ama hotel bandung permai depan transmart..👍",,TRUE,McDonald's
14,Ahmad Nurdiansyah,https://www.google.com/maps/contrib/115993549931027102117?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXUWhcJ-w2ID4ectmPJpWSnbhKUQaK2NdcTQgMb5zxYPvdUSA8j=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,"Tempat kondusif, rapi, dan higienis. Serta enak.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdnrJVouG_CBvBnY7yFfkJdxKq2DNflWPZeK6Xe8CNNQ3W3I4Nro-h2g6-v4SxHyGbc7MGNky1Z2KUzo87trBQyFmn0u2D_Sv6ujunko5af5CG3XM_ye8AVkRB2LQC0Rjt0H07Ew0Q'],TRUE,McDonald's
15,indri agustin,https://www.google.com/maps/contrib/107029244684493035583?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWOagtDv3N_tV7UV3n0dIzP8o8hnENYhYX5ZKXudDrSkiBz8LrL=s120-c-rp-mo-ba2-br100,4,3 tahun lalu,"Terakhir beli mbaknya salah pengertian kali yaa...bukannya klo 1 paket happymelt itu ada kentangnya yaa...(diganti nasi) pdhal kitanya ndak nherasa ganti nasi..ndak tau kok muncul nasi dstruk dan alhasil salah donk..
Semoga kedepannya lebih baik.terima kasih",,TRUE,McDonald's
15,ROJO KOYO,https://www.google.com/maps/contrib/103661494973555910692?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIQf07Ob8akvwsWiO9TRZsC9mx15KjabM8AgOLyFK2pblEBBQ=s120-c-rp-mo-ba2-br100,1,setahun lalu,"Ayamnya kurang berbumbu, kamar mandi kotornya banget,ruangan juga kotor banyak makanan tumpah di biarkan.mcd terburuk",,TRUE,McDonald's
15,Ummi Hadi,https://www.google.com/maps/contrib/113047792156931580819?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKTeGlsokepJcx5LCj0Lc14D6WIgOQMPcf2VzRIKhnXaTXzHA=s120-c-rp-mo-ba5-br100,5,setahun lalu,"Tempat bersih, suasana enak. Cocok buat makan siang. Menunya juga avariatif ya",,TRUE,McDonald's
15,Raizandy Raiza,https://www.google.com/maps/contrib/102626181521778048140?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVsHmHNOrkj51c5APsXijDtwM12u43D5B2s97mpTplOUPcz1Lf9Q=s120-c-rp-mo-ba5-br100,5,setahun lalu,"Kalau lebaran gini
Fast food gini yg d cari
Bersebelahan deng hotel bandung permai
Hadap2an dengan transmart
Tepat di jalan utama",,TRUE,McDonald's
15,Ade Denis,https://www.google.com/maps/contrib/109623146279595115755?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVWaGWMDf3GjHByzJ884MLtw0965YuMDxQy2qbdam93Fiw_Ps8O=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,"Terletak di pusat kota dan tepat di depan transmart jember. Terdapat layanan drive thru dan juga terdapat parkir kusus difabel, pelayanan lumayan cepat dan khusus pandemi juga tiap-tiap meja hanya boleh diisi beberapa orang tertentu dan juga sebelum masuk outlet akan di Thermo gun dan diberi handsanitizer terlebih dahulu",,TRUE,McDonald's
15,Siti Aisyah,https://www.google.com/maps/contrib/115259879447504698137?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK8jZqe5xmfgUxiG-iUYTMjfHsccgnlu6xtr0SYdvi76DiEKQ=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,"Tempat favorit anak2 yang orang dewasapun bisa menikmati menunya, meski saya lebih suka menu lalapan plus sambal. Favorit anak2 tentu saja happy meal dengan hadiah mainannya. Buka 24 jam dengan lokasi pas di jalan utama depan transmart dan sebelah hotel bandung permai",,TRUE,McDonald's
15,Zelia Amelia,https://www.google.com/maps/contrib/115168635053876118563?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWHyMSEnJI0Fao69fs3jY4x4OdI4fKHq_xwwXLSnieZHta8fc6B=s120-c-rp-mo-br100,1,3 tahun lalu,"50 menit aku pesan di sini tunggu driver gak datang
Kata driver gak di buatkan.. alasan orderan gak masuk.
Resto gimana sebenernya.. 2x pernah order... selalu menu yang di hantar kurang.",,TRUE,McDonald's
15,Rizanoor Huda,https://www.google.com/maps/contrib/103604563742791989964?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVH1TRrZdTy93xJ1GyppNGRi52p5Ku2YfRrUqNETtGj0J3VLuo4mQ=s120-c-rp-mo-ba5-br100,4,5 tahun lalu,"Tempat strategis, harga bersaing, rasa pas dilidah, parkiran cukup, pelayanan harusnya bsa ditingkatkan lg dan menu byk yg habis. Recommended",,TRUE,McDonald's
15,Khrisna Agung,https://www.google.com/maps/contrib/105932895467553604978?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTzd3f_roOPL921q3c_dMp7v_02lOgklVINVRBlRVxdcjBusY=s120-c-rp-mo-ba3-br100,1,3 tahun lalu,"Hari ini tgl 2 Mei 2021 jam 11.50, pesan happy meal kids with french fries dengan tambahan french fries ukuran dewasa dan ayam paha bawah. Tapi pas di penyerahan makanan, tetap dikasih nasi dan sayap. Petugas penyerahan juga tidak ramah. Sangat disayangkan untuk tempat seterkenal McD.",,TRUE,McDonald's
15,selvi agustina Cahyono,https://www.google.com/maps/contrib/107030305442122413059?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL4lR5A1pDVTdnAx63Xh9uOOsdZlumjduhaWNaMnGH3BUuCeA=s120-c-rp-mo-ba4-br100,2,5 tahun lalu,"Saat memesan dari drive thru, minumannya tidak dikasih sedotan. Dan saat saya turun meminta 3 sedotan kecil, sedotan yang diberikan lengket2 seperti habis terkena gula cair. Bukankah seharusnya kalau sedotan itu memang baru atau disimpan dengan benar, seharusnya tidak lengket. Hal ini membuat saya mempertanyakan kebersihannya.",,TRUE,McDonald's
16,y y,https://www.google.com/maps/contrib/111308646794849626266?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKQy2yv4k7Dv91PVxs8-B5gdBzxgKH0XZjSbi5asEZvb0Uf_w=s120-c-rp-mo-ba4-br100,1,2 tahun lalu,"kasirnya g ramahh .. malahh nantanginn  emosii costumer kokk skrgg pelayanannya jelekk ya ..

lebih bagus pelayanan A&W
klo di aw costumer beli alacarte  bisa pilihh bagiann ayamnya mcdonalds jember ini dah kasir ketus  gbisa pilih ayamnya padahl alacarte belinya kecewa

tp",,TRUE,McDonald's
16,Lailatul Khoiriyah,https://www.google.com/maps/contrib/112042186114030590666?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWS38ALHwlcz8XOSe8zcDCuvGqGpmVviuiz8QUeHBbogBwGY0KU=s120-c-rp-mo-ba4-br100,3,2 tahun lalu,"Baru pertama ke Mc D jember,.
Mau pesen es krim aja nunggu 20 mnit.. Dengan alasan blum jadi,
Di Mc D yg lain gk pernah gini,. Selalu sedia.. Apalagi es krim ny menu favorit banyak konsumen McD,.
Alhasil tetep nungguin karena pngen bgt Mc Flurry.. Eeee sekali ny jadi. Sebagian cair,sebagian udah jadi es... Entahlahh",,TRUE,McDonald's
16,Aziz Fathony,https://www.google.com/maps/contrib/103309453682727082040?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJoeBZW7NQGlEEOFaIyLSwdoXWdbPuff-SysZiA3KTFPUw03cQ=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,"pelayanan bagus, rasa ga usah di ragukan, tapi musholla sempit, sama kurang luas untuk tempat makannya, masih kalah luas dengan McD di kota kota lain",,TRUE,McDonald's
